ds,yhat,yhat_lower,yhat_upper,y
2017-06-27,125.36004284411774,95.79735161614349,154.33918622912813,122.75
2017-06-28,124.90904677982313,93.5863124479909,152.39924136491805,122.75
2017-06-29,124.63106721999608,95.19078216048149,153.9275275069811,124.75
2017-06-30,123.9728243524461,94.51928350459802,154.3441484393231,124.05000305175781
2017-07-03,123.66573707861897,96.95326113150163,152.99057128520863,125.8499984741211
2017-07-05,123.57457719251487,93.10532696754309,152.7838109139777,127.6500015258789
2017-07-06,123.6703440221574,95.46242277891123,150.8485322803002,126.75
2017-07-07,123.37348065547692,92.09829290601067,152.77284820687154,126.55000305175781
2017-07-10,124.01496645521335,95.71895264141766,153.1922030673231,126.25
2017-07-11,124.24950086318232,94.71302816270615,153.56968998394032,124.44999694824219
2017-07-12,124.3940798265802,98.1996427642496,152.04543208705232,126.0
2017-07-13,124.66617384087314,95.6681895575802,152.83254096327101,129.35000610351562
2017-07-14,124.50413037187947,96.13665622858957,152.16188467630545,131.6999969482422
2017-07-17,125.3012399422619,97.58581023785224,156.2458030089855,131.5500030517578
2017-07-18,125.50962862777719,97.66782792573804,152.2288229697357,131.89999389648438
2017-07-19,125.59366694084018,97.73601365288722,156.1492410345277,131.1999969482422
2017-07-20,125.77475975666339,98.18265057181252,153.36442672652538,135.0
2017-07-21,125.49580896435336,96.83039968855219,156.16706898844794,136.5500030517578
2017-07-24,125.83898391971881,97.57920122679191,154.61952948965765,132.5500030517578
2017-07-25,125.8803510690069,97.52117867428076,153.88756530222565,130.60000610351562
2017-07-26,125.79901934910195,98.27182292440496,155.8829836399862,134.8000030517578
2017-07-27,125.82190676801743,96.50680893724312,154.23709649902395,135.9499969482422
2017-07-28,125.3971203693603,96.59762593297971,153.68354123896998,137.85000610351562
2017-07-31,125.42207328553744,96.03139848473906,154.2018553916562,139.25
2017-08-01,125.40916008695694,97.11405197999261,154.66032046845893,137.85000610351562
2017-08-02,125.30370965255364,94.82089287311254,153.42582709899048,140.35000610351562
2017-08-03,125.33404364600543,96.65698084982975,154.174647219667,140.1999969482422
2017-08-04,124.94886753770353,95.00644243104975,155.37607198242785,140.14999389648438
2017-08-07,125.27966408110501,95.7410026507605,153.11515016482517,142.0500030517578
2017-08-08,125.4252682172676,96.8896922777493,154.21930240801365,142.75
2017-08-09,125.50202511270601,97.36598951366442,153.86855262362639,142.64999389648438
2017-08-10,125.73461971781535,96.87635801188681,156.55028077998358,138.5
2017-08-11,125.56765356025223,96.03070107287556,154.81201867797049,140.3000030517578
2017-08-14,126.6028028110382,98.97961823437237,153.93245112299022,136.9499969482422
2017-08-15,126.98352910419784,98.19224532157226,153.91910436295623,132.0
2017-08-16,127.28737536948853,96.4787923871928,157.78940586443088,130.9499969482422
2017-08-17,127.73427411551212,99.41883835434506,156.55537743632536,128.4499969482422
2017-08-18,127.76432431281977,97.58089964487039,156.51148470119563,128.0500030517578
2017-08-21,129.24731999157171,100.12757545427053,157.77298383607058,126.4000015258789
2017-08-22,129.7187937025652,100.30432045223097,159.66594146252774,125.8499984741211
2017-08-23,130.08009997970885,100.86596256911669,159.3545505512723,126.25
2017-08-24,130.54967350755,100.94363746049531,158.81675031680993,126.69999694824219
2017-08-25,130.56675818782387,101.49228842304521,158.07594976428194,130.1999969482422
2017-08-28,131.79815337167537,102.06892635582912,161.59510526168572,129.89999389648438
2017-08-29,132.11836849127934,103.10809297413942,159.320735584109,127.30000305175781
2017-08-30,132.29793741503056,102.66288967405352,160.98247946020425,126.94999694824219
2017-08-31,132.55801234653944,105.44282248750767,160.0228337969605,128.14999389648438
2017-09-01,132.34100318043244,103.78228573532677,163.34061317146208,127.75
2017-09-05,132.78558255807707,104.40031318882014,161.93638473239727,126.5
2017-09-06,132.6665322903268,103.79083709109292,163.4866761963407,126.5999984741211
2017-09-07,132.62793151503354,102.56665441627676,160.5088985800316,127.9000015258789
2017-09-08,132.11650486408467,100.60968849511112,158.64553914065112,129.39999389648438
2017-09-11,131.7180754861973,101.62042326079693,160.6656072361295,130.60000610351562
2017-09-12,131.5061783732356,102.91352419096634,159.23646106083186,133.8000030517578
2017-09-13,131.17172060562132,101.89647815247548,160.81148032844376,136.60000610351562
2017-09-14,130.94281707413182,101.51417614422564,159.74169328678298,135.85000610351562
2017-09-15,130.26831901564896,99.57248680018924,158.44364259792076,140.0
2017-09-18,129.55788154977182,102.70101843715821,159.7347266471518,138.9499969482422
2017-09-19,129.3030655670466,99.06289369854215,157.14498209525465,133.9499969482422
2017-09-20,128.9559284734859,99.66442488525125,157.12718996557396,136.5500030517578
2017-09-21,128.7436328133015,98.07507692311937,157.73628084026453,135.0
2017-09-22,128.11358901692375,100.32399843551778,158.01583524698702,134.4499969482422
2017-09-25,127.68251436494465,96.75011438367346,156.65893602529283,131.5500030517578
2017-09-26,127.56052223829705,99.32641142090829,157.4262718720293,132.25
2017-09-27,127.36078269300714,96.7909138128952,154.75815777656447,129.35000610351562
2017-09-28,127.3069334402817,97.24868828780326,157.96300614447182,128.5
2017-09-29,126.84270938063298,97.54568397844345,153.03671249036503,128.0500030517578
2017-10-02,126.91574897881183,100.8167865148224,158.5076008405177,127.19999694824219
2017-10-03,126.95169957682427,97.76249370147488,156.51796132026286,125.44999694824219
2017-10-04,126.89905150229018,97.01299914374752,156.41350876403823,125.1500015258789
2017-10-05,126.97831587499714,96.69422403394162,153.98569616787847,127.19999694824219
2017-10-06,126.63042818436406,97.80102624922513,156.46014280573894,130.0
2017-10-09,126.92990745221213,98.0164769397661,154.94273469388574,130.9499969482422
2017-10-10,126.99553935081774,97.37970531133016,155.2451533090609,131.0
2017-10-11,126.94850934968467,96.22171823087359,156.18921502681584,126.80000305175781
2017-10-12,127.00946452373103,97.24327854653426,155.36582695038922,126.3499984741211
2017-10-13,126.62004646094486,96.23383061442337,155.31697823609105,126.44999694824219
2017-10-16,126.67103554110388,96.96275738299289,157.08559148119588,123.75
2017-10-17,126.62029893968894,97.84740556321287,155.7912434976811,124.1500015258789
2017-10-18,126.44518219619434,97.81789853552002,156.049320185577,124.30000305175781
2017-10-19,126.3699510221594,98.31575214538871,154.24577014116733,126.8499984741211
2017-10-20,125.84016277423694,96.47208082168413,155.65971325818418,125.25
2017-10-23,125.48683720581579,96.80526507454009,153.93372458459868,124.3499984741211
2017-10-24,125.32117907484646,96.08731562042313,153.81369030616864,123.19999694824219
2017-10-25,125.04800180078513,98.68027722943636,155.39099658735842,124.0999984741211
2017-10-26,124.89541578084844,95.96465798911026,153.8384011539345,124.55000305175781
2017-10-27,124.31247890543138,94.29545519968525,151.95204000807186,126.5999984741211
2017-10-30,123.97296032924929,94.40453658022203,152.89554879328074,125.9000015258789
2017-10-31,123.87613022038143,92.71913217188741,152.25668111732477,125.0999984741211
2017-11-01,123.70548183810897,93.47885010255017,151.22989419005435,122.94999694824219
2017-11-02,123.68899432177706,92.95052068818507,152.1899215213895,126.4000015258789
2017-11-03,123.27483611303015,93.56681758620763,151.8632899508534,123.94999694824219
2017-11-06,123.61750617284187,94.80221736326156,154.86391558741497,125.55000305175781
2017-11-07,123.79634146357547,94.05765352512162,151.8745192011097,124.69999694824219
2017-11-08,123.91868138026622,92.72577622204918,152.3548443162194,125.75
2017-11-09,124.20757996307603,96.26196401384999,152.601579726276,126.4000015258789
2017-11-10,124.10584561961821,96.89282809960977,153.22864737864262,127.55000305175781
2017-11-13,125.37016921671538,95.48764170851666,153.13899431626206,127.5999984741211
2017-11-14,125.83116051277551,96.59195852626544,153.67613114735178,127.05000305175781
2017-11-15,126.21335538767005,96.77538864320759,153.01602442469778,126.75
2017-11-16,126.73431200636506,98.63939456639041,156.82845718448863,126.69999694824219
2017-11-17,126.83176380732003,96.79582105995581,156.7446497907299,123.80000305175781
2017-11-20,128.45438963838967,98.23445356362153,156.70729303434652,122.9000015258789
2017-11-21,128.94465952771245,97.28390722756883,156.83179662156863,123.8499984741211
2017-11-22,129.30793573184627,99.1149347674806,159.14059901580683,124.55000305175781
2017-11-24,129.74285578765955,99.53289021154961,159.83482129238112,124.80000305175781
2017-11-27,130.7471089045535,99.12888401495516,160.46947507261962,125.55000305175781
2017-11-28,130.95174593551613,102.82193706929327,157.330172860923,127.44999694824219
2017-11-29,130.9970441341566,100.77859176947548,158.84034221858636,129.60000610351562
2017-11-30,131.10554142145244,101.37104161678391,158.2660233180271,126.30000305175781
2017-12-01,130.72144337952818,103.07749822448594,159.6748908054098,127.55000305175781
2017-12-04,130.56910466547976,99.19180631494956,159.70144045302635,126.75
2017-12-05,130.39095361671303,99.73501970789155,161.44298642660033,125.94999694824219
2017-12-06,130.065990665124,101.34659104123315,158.55482594607017,124.8499984741211
2017-12-07,129.82305229259435,103.09808768597765,158.52559517016053,120.8499984741211
2017-12-08,129.11218212824681,101.80644776466214,159.14452625940172,120.5999984741211
2017-12-11,128.1763946736649,97.68064539529526,158.04371503703544,119.0
2017-12-12,127.81513017150583,98.43034323504655,156.529678722781,117.05000305175781
2017-12-13,127.35006693827849,98.13549727567508,157.42323222873267,118.94999694824219
2017-12-14,127.01100894023062,97.07964173215906,155.4214515452291,119.1500015258789
2017-12-15,126.24798895925743,97.32953711970045,156.32128052466538,116.94999694824219
2017-12-18,125.40524125233249,97.00671211774434,152.93000176417192,118.55000305175781
2017-12-19,125.14900272808424,97.91276125852914,154.7718756688082,121.75
2017-12-20,124.81949257913503,96.2607997988471,155.06435405377482,123.1500015258789
2017-12-21,124.64170672185196,95.90403035041413,152.09373528535417,122.25
2017-12-22,124.06043260355541,97.20962797212297,153.58629929328868,120.4000015258789
2017-12-26,123.78098867509934,95.39461959315824,150.55234287349788,122.19999694824219
2017-12-27,123.65171520952825,93.85177421300163,154.96259887547103,124.5
2017-12-28,123.66210235366135,95.17855535796764,150.41431391188053,124.80000305175781
2017-12-29,123.25266231643465,94.6025549338239,154.53007069415148,126.19999694824219
2018-01-02,123.43620095549619,95.41446013248816,150.8765220501181,130.1999969482422
2018-01-03,123.35838911936435,95.12795607430618,151.29132781300564,128.60000610351562
2018-01-04,123.39423571049208,93.71125371359787,151.12263702826166,129.5500030517578
2018-01-05,122.98558782363027,94.479784091409,152.03407183928698,128.4499969482422
2018-01-08,123.01884824856042,93.96322091748928,150.97260728823466,125.1500015258789
2018-01-09,122.97784641769759,95.08511417382945,154.60834252166092,125.1500015258789
2018-01-10,122.8217180117232,94.12149605506322,151.4511711660158,123.94999694824219
2018-01-11,122.77565364464478,91.63832755482026,152.38549071939613,122.80000305175781
2018-01-12,122.28609995956509,93.67652342141295,151.45113722695288,122.25
2018-01-16,122.05154870286458,92.9102868345025,152.29961431034116,120.44999694824219
2018-01-17,121.88135961632433,93.47379804103237,151.15149210815702,123.0999984741211
2018-01-18,121.84367655880817,94.62494500597177,150.2413160001663,121.0999984741211
2018-01-19,121.38636487910667,90.62359027095657,148.9220375900493,121.25
2018-01-22,121.46842259804451,92.77300178148633,149.38764828284505,122.55000305175781
2018-01-23,121.51783357839261,89.01509882446993,148.88180997903478,120.94999694824219
2018-01-24,121.4904128255001,92.58761398925414,151.35936624710723,122.5
2018-01-25,121.60992264986112,91.86078823661526,149.59030383755825,123.6500015258789
2018-01-26,121.31993342646699,92.33333773263524,149.19478323556066,125.1500015258789
2018-01-29,121.91423222562037,93.03483182985111,148.91552141464442,124.94999694824219
2018-01-30,122.11943187460952,96.03093032945148,150.09911039297847,122.30000305175781
2018-01-31,122.23089282470671,92.18710397986227,151.93251741308106,121.8499984741211
2018-02-01,122.4669185932704,95.08390317507978,150.02026851913257,121.4000015258789
2018-02-02,122.26597989659896,94.47922892036856,152.33680602049992,120.4000015258789
2018-02-05,122.92020592364466,94.09190101380781,149.19709636358962,119.80000305175781
2018-02-06,123.06595291749866,94.46087355890425,152.35224746689494,122.8499984741211
2018-02-07,123.07534839888086,95.01718112670247,152.91861320530722,123.30000305175781
2018-02-08,123.16649102792923,95.19692540706254,152.84289812402506,122.8499984741211
2018-02-09,122.77873349354118,93.7449486370938,151.60483053470927,121.8499984741211
2018-02-12,122.64599412997173,95.03562780520093,151.4324137613245,121.4000015258789
2018-02-13,122.4674414535258,94.46031936859991,152.68317433633885,122.75
2018-02-14,122.13062453235058,92.90349772856287,150.38045590521511,122.80000305175781
2018-02-15,121.86024590434242,91.06679315674712,148.25019875397953,121.75
2018-02-16,121.10283945899442,93.65140994455709,152.82338156372336,117.94999694824219
2018-02-20,119.38605048192382,92.15315210548042,147.2822057005123,118.19999694824219
2018-02-21,118.75486330542905,90.9942167020179,147.28627850724695,116.94999694824219
2018-02-22,118.22742155043215,89.72765424818085,147.4696336219415,119.5999984741211
2018-02-23,117.25651755302917,86.81268001776564,142.918031214922,119.44999694824219
2018-02-26,115.71330185888105,90.5403722169282,148.08265709263196,120.5
2018-02-27,115.21489248785618,85.9839851332775,146.79816630981506,119.94999694824219
2018-02-28,114.64867015596923,84.56030508768373,144.21218072102045,121.05000305175781
2018-03-01,114.24601225048973,87.07907420162714,143.7758286081808,122.44999694824219
2018-03-02,113.45820062938897,86.26041187124363,141.6674174441693,120.3499984741211
2018-03-05,112.78105228023547,85.27806796309291,139.6662379490432,119.19999694824219
2018-03-06,112.66047963705135,84.26228559739609,143.01846451025364,119.94999694824219
2018-03-07,112.50612957017404,83.0711408361092,143.04233512042921,119.30000305175781
2018-03-08,112.54197161983892,85.65779429255836,142.17428623796886,119.0
2018-03-09,112.21139192701611,83.92910353134712,138.78788658647775,118.8499984741211
2018-03-12,112.93597048906764,82.61276329210773,140.20524612078722,118.1500015258789
2018-03-13,113.26539997380364,84.83053709819417,140.40407415489244,120.44999694824219
2018-03-14,113.5395639434822,84.4888447332075,141.72526432349323,119.94999694824219
2018-03-15,113.97553395172261,83.43594710328901,142.72444140221305,117.6500015258789
2018-03-16,114.01056493255383,85.45681397020633,143.3946204330558,116.94999694824219
2018-03-19,115.57760969282349,88.35828986124571,145.36245555776858,118.3499984741211
2018-03-20,116.0926138744335,86.36451952681053,145.72080830088711,118.94999694824219
2018-03-21,116.5023224288503,88.41003092968226,145.2111894315449,118.8499984741211
2018-03-22,117.024079853807,86.07526712130455,144.69897888570105,119.0
2018-03-23,117.09651899029167,86.55002350861291,145.10373387032428,117.19999694824219
2018-03-26,118.51430370709792,90.10750066824401,147.00674817094452,118.1500015258789
2018-03-27,118.90624719445852,90.18057083793211,146.4458314659961,118.94999694824219
2018-03-28,119.16482959094256,91.01566963402266,151.22762615875928,117.75
2018-03-29,119.51322186969433,89.23151878943249,148.77026118214664,118.1500015258789
2018-04-02,120.20807861908096,90.41511430789488,146.2945332890527,116.4000015258789
2018-04-03,120.40446661203758,92.92999172935563,148.93089731814854,116.5999984741211
2018-04-04,120.478899389778,93.22807646565936,148.44993139551536,116.9000015258789
2018-04-05,120.65851056548115,92.78541876823917,148.84642007966897,117.55000305175781
2018-04-06,120.39115004190866,92.17192408079596,148.0741931669164,117.44999694824219
2018-04-09,120.8823246899564,92.98476593320923,150.5143068410289,118.6500015258789
2018-04-10,121.01674556398473,92.02904837510093,151.98681764915486,117.5999984741211
2018-04-11,121.0502895486922,91.9260120265431,147.07106638344277,118.1500015258789
2018-04-12,121.20800007719994,93.35876955782572,152.0840712030537,117.9000015258789
2018-04-13,120.93491583946575,92.72005937357892,148.75283767853423,117.30000305175781
2018-04-16,121.46943164945759,92.84740888029079,149.12090214780636,114.25
2018-04-17,121.62441208830475,93.141225110096,148.07480250457863,113.55000305175781
2018-04-18,121.67412201214727,93.08328741634678,149.05770105742883,114.9000015258789
2018-04-19,121.83920584720433,92.61367411170558,150.81250450678317,114.25
2018-04-20,121.56056417691308,89.86636473083833,150.24574271890003,115.75
2018-04-23,121.9662798894547,92.64701976416536,150.7294358083991,117.0
2018-04-24,122.0325560904813,93.55585489534623,151.26911584064376,118.5
2018-04-25,121.96837067350454,94.39513866238804,148.9758207767197,116.8499984741211
2018-04-26,121.99425601697921,94.16515366320343,150.80371793258018,117.5999984741211
2018-04-27,121.55189227399562,92.57965450894109,150.18315247656332,120.3499984741211
2018-04-30,121.34020152909837,92.0412702485403,149.9715396967762,120.6500015258789
2018-05-01,121.16959625606015,92.53590981708425,149.9024696813118,122.5999984741211
2018-05-02,120.86022460046038,89.72569214944708,150.15653382794412,121.5999984741211
2018-05-03,120.63777002640703,92.00289596465505,147.52470962977054,122.19999694824219
2018-05-04,119.94941643139485,91.77159305177574,149.8406174666905,120.44999694824219
2018-05-07,119.07094280325208,90.90315174718798,148.06268618119628,118.19999694824219
2018-05-08,118.72038426444306,90.10285270924882,149.22004081760664,116.55000305175781
2018-05-09,118.26071193951746,91.11170556646566,148.0975906424873,115.5
2018-05-10,117.92191149058262,90.0109276551371,144.85236074079137,116.30000305175781
2018-05-11,117.15474413608014,90.14208602656342,147.95299104398222,115.25
2018-05-14,116.28763768800911,89.20149018637602,145.8545646374187,113.6500015258789
2018-05-15,116.02607397753046,87.0430206878324,144.3372136400093,112.9000015258789
2018-05-16,115.69667769800432,84.22914759474605,144.6849163298288,113.25
2018-05-17,115.52705137502771,87.85286256995056,144.38247486945707,113.8499984741211
2018-05-18,114.96455471268494,86.16144015751557,143.7957892103677,113.94999694824219
2018-05-21,114.87672651643783,86.64451245481172,144.7792259229833,120.19999694824219
2018-05-22,114.91029528074858,86.2074410716596,144.25529884600516,120.8499984741211
2018-05-23,114.88243018132451,88.10251190004425,145.3873084852822,119.3499984741211
2018-05-24,115.01343512936118,85.9139620928751,144.81290928199383,120.55000305175781
2018-05-25,114.74326356444256,87.30603606689255,142.31824477928848,120.4000015258789
2018-05-29,115.6334726288247,87.43009864402846,145.1515464488914,120.25
2018-05-30,115.75411009913665,84.16930456566074,145.13814155046495,120.30000305175781
2018-05-31,115.98851520764835,87.36265865705384,144.11715732024592,123.69999694824219
2018-06-01,115.77324365727509,84.46628068850644,144.15959637485886,122.75
2018-06-04,116.2972084336092,88.17706509384057,144.930940273051,121.5
2018-06-05,116.36962930486695,86.18589999016052,145.89562952092007,119.44999694824219
2018-06-06,116.2917409838671,88.42686277547895,145.31272866741605,118.25
2018-06-07,116.28302377169679,88.38095904128514,143.72491388198557,115.69999694824219
2018-06-08,115.78466732654476,84.94710681026736,145.17965935398504,117.25
2018-06-11,115.27942570868085,85.70515993640134,145.32865565767915,117.0999984741211
2018-06-12,114.97225299850022,87.76108105238562,145.12410367355923,117.3499984741211
2018-06-13,114.50943103428135,86.24823906415538,144.09535524006415,116.3499984741211
2018-06-14,114.11853729299588,85.56908540592913,141.88665638866652,115.69999694824219
2018-06-15,113.24882887899373,83.49368443943493,142.2719707248876,115.19999694824219
2018-06-18,111.77086631416458,83.10713795276527,140.89682405236732,114.44999694824219
2018-06-19,111.20939476601392,80.72695432815122,140.12727601447696,114.0999984741211
2018-06-20,110.53680434041569,81.40505531554466,137.63549527878956,113.6500015258789
2018-06-21,109.98502270701916,82.58470384633637,140.18525984781903,112.5999984741211
2018-06-22,109.00659310849888,79.2201970752108,136.95642557911663,113.8499984741211
2018-06-25,107.5311574593616,78.20208258850681,137.53951074297862,114.1500015258789
2018-06-26,107.07945099133507,77.29842011970965,136.4880621911778,114.80000305175781
2018-06-27,106.5678870659005,78.21289335456332,134.94223407177844,114.30000305175781
2018-06-28,106.22485426715306,77.57038328212484,136.3754320673118,112.1500015258789
2018-06-29,105.49839635239458,76.79470150095896,132.57363188835075,111.5
2018-07-02,104.98134010846903,77.96789857107197,133.25371873526652,107.80000305175781
2018-07-03,104.89466011491571,76.77780679895778,134.49407800977167,108.3499984741211
2018-07-05,104.79545258948285,74.81334842261295,134.3463811339041,106.30000305175781
2018-07-06,104.44476979303926,75.79342157994842,132.9208371304267,111.25
2018-07-09,104.96523717585691,75.63230401258362,134.23757241068324,112.19999694824219
2018-07-10,105.17454686086032,77.12712064995407,133.30837112008086,111.94999694824219
2018-07-11,105.30176087165152,74.72431767121407,134.33728456325395,109.19999694824219
2018-07-12,105.56426653816403,77.6949138378797,133.18471157808426,108.69999694824219
2018-07-13,105.40014803452259,76.50117700028116,134.0511999146379,107.05000305175781
2018-07-16,106.23102048799069,76.69009751871933,134.1091582493123,107.44999694824219
2018-07-17,106.46158980688165,78.74082987406724,136.17458694769996,105.69999694824219
2018-07-18,106.57178825958269,75.27861913570723,136.4791064685163,104.5999984741211
2018-07-19,106.78200989774956,78.15430746992764,136.07025951693808,105.25
2018-07-20,106.53410057506527,78.04162195474974,133.6411380112286,110.6500015258789
2018-07-23,106.9711828145798,76.8813864530815,137.17142796403004,111.6500015258789
2018-07-24,107.04068224211781,76.88532031131709,134.39586442039322,110.94999694824219
2018-07-25,106.98433183402916,77.81025847115784,135.9537108087878,111.0
2018-07-26,107.02824439937397,79.62635329439911,135.656949805785,109.55000305175781
2018-07-27,106.61983642307807,78.50044662786382,135.33715892275455,110.44999694824219
2018-07-30,106.66112918074286,78.15856037470414,136.9826660334848,111.4000015258789
2018-07-31,106.6418148525877,78.73953500431918,136.00969761378292,109.9000015258789
2018-08-01,106.52395585027651,78.1890938844434,134.50385134156386,108.05000305175781
2018-08-02,106.53604651417899,79.52129783735926,134.40103659945316,106.69999694824219
2018-08-03,106.12710608893308,77.05030746533923,135.25664300234357,107.75
2018-08-06,106.35852137025631,78.06139220653019,137.30411398703447,108.75
2018-08-07,106.46385252766196,75.69216661486647,133.0156349802743,109.05000305175781
2018-08-08,106.49808349488958,78.6315611048702,133.8724241460468,107.8499984741211
2018-08-09,106.68677967544517,78.36606770677756,134.5123682647118,107.6500015258789
2018-08-10,106.47545465688867,78.50079351575306,136.38001520761074,107.0
2018-08-13,107.38394191392676,79.18980657657586,135.3859376177957,106.25
2018-08-14,107.72752893919977,78.80586201133922,138.00435612612176,105.05000305175781
2018-08-15,107.99812749820666,78.46381342311295,135.58140848396997,102.4000015258789
2018-08-16,108.4163744800435,79.98059009475614,136.9997955642871,101.69999694824219
2018-08-17,108.42298336853128,79.15141475226918,138.1722411053991,101.19999694824219
2018-08-20,109.8715030556817,81.40014969169206,138.50468123692136,97.25
2018-08-21,110.34439375837394,81.28521840109964,141.53373299787503,97.94999694824219
2018-08-22,110.71375389228852,82.37748361502534,136.77488407737897,96.4000015258789
2018-08-23,111.19794793972402,82.637737411141,141.45265509904812,97.19999694824219
2018-08-24,111.23603339713483,83.69876360920885,139.8784997873534,100.55000305175781
2018-08-27,112.56523201442153,83.57838016676868,139.4591404787763,101.8499984741211
2018-08-28,112.92800879955396,84.67078637915667,142.00716902292874,99.25
2018-08-29,113.15409652706823,84.33513275490706,141.55632725326973,98.6500015258789
2018-08-30,113.46393697823294,84.77331327037273,141.5017776779893,98.94999694824219
2018-08-31,113.29918381024565,84.98920316345146,141.65244191688132,98.0999984741211
2018-09-04,113.96175013717051,86.01997866054079,145.76696958979718,97.75
2018-09-05,113.89544432069232,82.18504288482247,142.46828093648102,100.0999984741211
2018-09-06,113.90736279190833,85.52453558724937,142.11069783730485,97.94999694824219
2018-09-07,113.44353985370851,83.04598520646287,144.77571530159045,98.80000305175781
2018-09-10,113.16446851639897,84.81992764545667,140.69196569801366,97.5
2018-09-11,112.98292898783787,82.22980251158842,141.34595046739264,96.19999694824219
2018-09-12,112.6735215474635,79.77654837510262,141.01476387509152,97.8499984741211
2018-09-13,112.4641431990657,85.43471309498074,138.9363778818814,96.4000015258789
2018-09-14,111.8035234440828,81.90688914450018,139.28710151785063,95.44999694824219
2018-09-17,111.10107306793384,82.68581259759647,139.88882356954193,93.44999694824219
2018-09-18,110.83825337969526,80.45330984175882,137.4308859120124,92.0
2018-09-19,110.47827773055246,82.8415285136195,139.5309573313632,96.69999694824219
2018-09-20,110.24872985020008,81.74737967776284,139.9848382054385,99.75
2018-09-21,109.59751259543508,81.32614957525668,137.9331742167635,99.9000015258789
2018-09-24,109.0851875854437,78.18921796666332,137.91753442529156,98.5
2018-09-25,108.93235120804053,79.39349147646448,139.39722085625,97.0999984741211
2018-09-26,108.70102907535859,79.77350114782924,139.85892781764656,97.75
2018-09-27,108.61555844521013,81.06169173495195,136.9521967860856,99.30000305175781
2018-09-28,108.12036520970412,77.74824012588475,137.04799207329697,102.44999694824219
2018-10-01,108.11091962534913,80.5074567959316,137.48041638576032,102.19999694824219
2018-10-02,108.12479747083488,79.35684750017866,138.0898404248969,107.6500015258789
2018-10-03,108.05360996640609,79.07151656226435,138.83359517994802,106.5999984741211
2018-10-04,108.11824816255903,78.58369768638275,134.91890200951588,106.94999694824219
2018-10-05,107.75993927757324,78.41715094050362,136.46480865193882,108.94999694824219
2018-10-08,108.0548420547258,79.77592960675815,136.76281318131188,111.8499984741211
2018-10-09,108.12781405296691,78.60673086448273,139.38894989485033,113.1500015258789
2018-10-10,108.09227853568282,80.08672977230653,137.48628845245503,111.9000015258789
2018-10-11,108.16856008254044,77.83881153187622,138.24136687286446,112.9000015258789
2018-10-12,107.79787989545216,80.00727105049452,136.3475453393006,116.55000305175781
2018-10-15,107.92004057924356,79.84229491077743,137.4478898432282,119.3499984741211
2018-10-16,107.89581373087302,78.9906525437486,137.30222689262334,117.6500015258789
2018-10-17,107.7473629710524,79.28226228069575,138.67602739719544,122.55000305175781
2018-10-18,107.69816132616658,79.32163544616577,137.65152091531573,122.05000305175781
2018-10-19,107.19296289843196,77.2362272084799,138.82809292787215,122.0999984741211
2018-10-22,106.8969513336496,76.4742096562053,133.18682396661276,117.6500015258789
2018-10-23,106.74250494554023,79.17436174073036,134.417580227671,121.0999984741211
2018-10-24,106.47554954893155,76.03583775762716,136.00084156459408,120.25
2018-10-25,106.32370028260817,76.43581834849087,135.75606705200593,121.1500015258789
2018-10-26,105.73562739701704,76.11728196470933,134.11144778414706,119.6500015258789
2018-10-29,105.34343986174977,77.06156444970789,133.972110632675,114.25
2018-10-30,105.21663185819143,75.44342888492794,137.65297126889507,112.4000015258789
2018-10-31,105.01014590648562,77.11346233352538,134.85101189643137,112.69999694824219
2018-11-01,104.95238332492087,75.8805463431503,134.50122555490634,117.80000305175781
2018-11-02,104.49207011475474,75.15893877917314,135.10477566052182,120.05000305175781
2018-11-05,104.67440639428385,77.2975882629023,132.8893479243373,117.0999984741211
2018-11-06,104.7954964916678,77.0009983146892,133.98717790600776,113.25
2018-11-07,104.85963569843022,74.25654100212773,133.29217033427582,115.5999984741211
2018-11-08,105.09097328109343,76.01468428903846,133.29962469463646,116.6500015258789
2018-11-09,104.93343394682925,75.69399150794362,132.80455731600472,113.8499984741211
2018-11-12,106.0518550098167,76.36866667801897,134.35792693663535,110.1500015258789
2018-11-13,106.4748104129897,75.88402373356425,134.58435529870223,109.19999694824219
2018-11-14,106.82578466643838,78.0197786655829,137.53641974795806,112.6500015258789
2018-11-15,107.32308144562731,80.16129567754867,134.61056734450926,110.05000305175781
2018-11-16,107.40504365741361,79.15377611857619,136.95444379646233,112.5999984741211
2018-11-19,109.03397078814822,81.61096082067725,138.9597473518383,112.3499984741211
2018-11-20,109.54432878132681,82.05051153686675,135.51479073716317,110.6500015258789
2018-11-21,109.93644231371424,81.16436866661947,138.26103494330061,110.30000305175781
2018-11-23,110.4534669873192,82.51823892697264,139.4461924587048,107.1500015258789
2018-11-26,111.63095796333165,83.4204250605085,138.45992692045684,107.0
2018-11-27,111.9028205978673,80.95808377381991,140.06717122358157,109.5
2018-11-28,112.01817010180346,82.67336138028467,142.55998073144724,110.0999984741211
2018-11-29,112.19829950899188,81.87474840351452,141.16270878338182,108.5
2018-11-30,111.88614267480011,81.03921195458436,140.70008338230923,103.25
2018-12-03,111.93895029832679,82.7773979487002,141.24061570072865,103.5
2018-12-04,111.82170003332055,83.88485677260873,141.48358228878539,101.9000015258789
2018-12-06,111.35828578179817,80.9750617428847,139.09565335038354,100.6500015258789
2018-12-07,110.6894193287745,81.81193756232314,139.33731155788453,98.80000305175781
